INDEX,RFR,SVR,MLP,GRU,LSTM
9479,5.490848387,8.220382882,15.88445282,2.63198853,6.99303055
9480,8.133107015,12.79634306,12.95754242,0.13862228,1.61974716
9481,9.996253787,13.777974,30.77089119,1.86804581,1.33250046
9482,11.36137683,13.87754399,15.61489487,4.08190155,5.88340378
9483,9.481215841,6.99412207,13.69881821,6.16529846,7.97948074
9484,11.2351784,1.327817051,16.47758865,3.96348953,11.46225739
9485,16.52694261,6.474635504,17.38702042,4.29135483,4.54681747
9486,13.03008971,4.440356802,3.33811981,1.63322861,1.42880661
9487,16.85545423,14.77035175,26.5909996,8.89304352,12.98495865
9488,10.35557116,10.89559029,10.90828705,10.56504822,18.57657242
9489,8.693615263,10.60646897,10.57758713,20.07477951,18.17240906
9490,9.565439542,5.228295276,9.72408295,10.64950562,13.76761627
9491,23.31078962,30.54707011,19.48607391,19.86365265,27.69340271
9492,24.0412921,23.53196282,20.62799072,19.30424118,19.12853622
9493,23.51650856,26.15423253,22.92552185,26.16698074,28.49539566
9494,5.739406381,4.802436528,10.69761276,7.48099899,2.52944183
9495,10.17511584,9.181778523,3.4969902,12.13077927,12.35959625
9496,14.86326722,13.35696201,1.87337494,9.81031036,13.5605545
9497,6.641635894,7.495742693,8.63282242,6.55737915,9.128508
9498,17.18299316,20.12566454,24.06352737,12.62291077,8.45845726
9499,14.07612574,14.12985324,12.05981964,15.90710587,10.58604759
9500,11.46061105,11.19914126,18.26965057,9.2705127,6.22542488
9501,8.514249143,6.975961717,18.06510269,7.71174156,9.63372147
9502,18.21836373,10.9927472,17.55976105,20.70383453,23.85646439
9503,10.46588282,3.474973924,10.63957344,18.4257692,18.59500061
9504,13.76300012,10.25119389,16.3208046,15.07090759,30.9247818
9505,14.61949277,11.99013068,24.72338867,24.57258606,36.71712112
9506,18.4502796,13.46995231,14.17059517,36.621315,31.13373566
9507,20.35971583,18.87369873,24.89340286,39.58647995,34.98617249
9508,30.25505324,26.54643466,28.47762553,15.60058276,20.92056338
9509,32.07160543,32.30575402,23.75669349,22.55130637,21.39117683
9510,45.01222683,50.66948144,38.53682327,55.57782364,56.78185272
9511,48.70650156,56.51106236,53.04761505,57.65174103,54.81799126
9512,22.35869181,24.73000152,14.024723,6.93255228,26.81413645
9513,8.610339183,8.523619817,26.36753464,18.20935822,24.25081635
9514,48.83821233,57.13683897,46.01974487,60.90410614,54.63199234
9515,12.70958827,9.015785271,16.4151741,2.84734688,4.46139679
9516,31.22434363,36.86265744,23.51784134,36.99833488,40.90142441
9517,24.63683062,28.10093019,23.54866409,16.18255997,20.42288399
9518,13.37647161,6.743689836,23.79127731,26.43062057,23.91125336
9519,27.76394847,39.35650798,21.23754501,26.62068939,33.73102951
9520,27.99022269,35.32749271,25.16590881,26.86796188,10.13019562
9521,26.72223167,35.09560596,21.40906906,16.56274796,9.58124924
9522,7.208765142,21.71244473,4.55428757,7.02339874,10.61486755
9523,7.73560293,18.40760717,5.19991913,0.89444504,1.36566315
9524,2.445249736,14.57125237,11.18913063,2.00214783,11.03737274
9525,4.791549623,12.64356656,9.23214188,6.72629395,2.77380905
9526,10.09658045,15.67492099,9.66351395,4.40427856,4.72986298
9527,9.351189682,14.63925101,6.15281647,0.84616821,1.92867691
9528,12.94631052,19.8387702,11.69182892,9.64944,20.27589531
9529,28.75196852,33.58009122,21.44673538,37.45985985,36.55609322
9530,11.3002153,15.68130614,14.82176697,10.35005295,6.97499954
9531,7.369536441,11.6571309,8.88751214,21.76936525,7.30524057
9532,14.05293531,14.15075001,22.66007034,12.64377777,23.37901871
9533,14.19088455,6.952729224,5.68016357,18.84479446,12.98969955
9534,21.84736138,20.25209033,20.80099625,30.56951279,21.40121216
9535,21.56624004,25.38600281,32.29354858,26.64963531,29.49520874
9536,20.83206069,24.36734022,15.29905319,7.44903374,12.56016159
9537,14.12594058,16.00004281,31.50502777,0.72066116,1.48890686
9538,18.64479744,23.56139195,34.81040573,0.3898201,10.79833984
9539,5.81295949,8.4958839,15.71690369,2.4829731,9.0886879
9540,11.40080288,6.442255546,14.70410156,2.15419579,1.16066742
9541,13.56202865,18.47342916,3.67267009,33.19899777,35.97032479
9542,21.2199183,25.5569959,26.09898796,37.38487759,35.29241791
9543,5.629313418,15.36076798,15.58116531,53.16873646,22.24632263
9544,22.3892551,21.41487838,17.18209076,30.198246,42.26908159
9545,22.32166642,13.66845742,23.8687706,50.19658804,38.6279068
9546,19.99086732,17.35192845,26.46792984,35.85833073,16.58469772
9547,21.19811817,21.65136804,14.20146179,28.23773766,20.0762558
9548,3.717789609,3.35615829,8.68925438,11.85454025,9.67349205
9549,1.348747092,5.053974476,9.25597992,12.5828434,12.70180855
9550,2.008105216,4.699738239,3.23043098,4.3309082,4.17292938
9551,18.37974009,23.60014427,1.6819191,15.69149399,16.83320999
9552,24.29089129,25.60819749,21.28442764,0.53352356,9.67259216
9553,25.01204441,24.09134179,12.29394531,0.66981506,7.27990723
9554,20.59091618,27.7288728,15.8393364,10.00335693,6.71903992
9555,8.343730693,2.211472544,20.79966354,11.63840103,19.18698883
9556,26.31612016,28.4973358,27.22527695,18.45018387,12.7037468
9557,17.31381488,24.09665711,26.05725098,19.3035965,11.48065948
9558,21.4024408,21.38926634,15.70411407,21.67674744,29.79159271
9559,28.4683918,28.24201034,25.75219727,42.46030235,44.19251823
9560,20.40806171,16.5123645,21.37365341,36.03958511,46.9934597
9561,28.58510624,29.58212802,27.02597809,21.95072174,28.70852661
9562,23.45782052,27.52079202,20.40876007,25.83532333,30.50411606
9563,17.58082355,18.95456962,3.49450684,1.49517059,5.8828392
9564,3.066540256,12.83959251,5.62646332,8.20810165,2.75903549
9565,24.85303133,18.49362887,34.15292191,26.82561325,27.7570784
9566,14.10679483,3.834202861,8.52895432,8.15274925,2.10491638
9567,12.7551837,8.255127313,19.66579651,4.03367256,8.53986954
9568,6.610801073,2.87051582,14.64084076,1.18007256,2.20257591
9569,6.916856919,0.935358534,19.17859573,2.53114433,3.22478981
9570,10.3532193,1.234814124,23.79243011,0.14369469,5.17161255
9571,5.089191082,0.156921422,23.93757477,3.99255714,0.39159164
9572,5.68735284,3.070113831,15.46347641,3.75771881,8.04513241
9573,0.578351963,11.3348143,4.11518478,3.25371742,6.23594475
9574,13.73597755,19.4747437,9.367995,16.81392738,13.35578987
9575,8.765859544,1.405352676,12.66372894,15.66811584,13.13883423
9576,8.077636659,2.999219771,13.53064728,11.14561081,15.49759293
9577,21.80961629,25.22091071,10.10061646,14.15421295,17.51234436
9578,27.74264093,32.82548268,26.38661575,29.79602814,35.23122597
9579,34.4913378,38.14811678,20.57674408,15.41171265,28.81359482
9580,39.57486877,41.42465933,34.53065491,12.89766693,24.39696884
9581,34.45656654,29.69033055,18.99576187,12.81111526,20.27083969
9582,31.62891226,26.84286991,15.68089676,26.63939667,30.27406311
9583,23.88166215,29.9053549,18.35007858,42.14815903,47.40043259
9584,24.04461196,21.75136852,24.49260788,28.60142212,26.01002197
9585,18.50206207,22.15401748,34.04781693,17.25789993,21.96540421
9586,10.00317548,5.087724683,6.33042908,12.3637886,9.6736908
9587,15.71605523,21.24454654,23.12973541,20.56959671,18.63494247
9588,14.03364936,15.74558557,2.8340126,19.88572845,7.33683929
9589,11.65002998,15.80389667,4.73503418,9.53130264,11.73909302
9590,4.732489438,11.28867549,14.74147003,6.87976807,8.14546936
9591,15.57885572,17.90610394,14.51166916,17.27336311,10.83216858
9592,12.78553232,17.00515748,25.7917923,3.9547905,12.19335785
9593,8.049055453,21.06222499,17.90106201,0.61652946,1.14048004
9594,10.56533495,9.517048414,15.9425647,0.03065613,7.76463535
9595,6.993267479,9.613549511,15.38418869,0.94406799,8.80100056
9596,17.33168328,17.45158963,7.1075592,37.63378191,39.04399824
9597,2.833625839,4.73867299,10.78203125,9.7495945,7.28075962
9598,14.41813736,17.29985082,6.44594574,10.34248352,22.38209534
9599,9.651951607,12.5301235,25.8999157,3.46818542,6.58071899
9600,11.22606922,6.809687534,9.48932648,5.10531235,2.02231598
9601,3.837835867,6.623244903,16.66344643,8.77206421,3.09071732
9602,9.359373879,1.089408766,5.37296295,0.17782593,0.57159805
9603,24.40659427,13.88644567,3.64897156,20.91521835,8.92320251
9604,2.512090708,3.918729075,9.8376857,15.13691055,15.85860931
9605,16.22816754,29.62709065,29.55621552,27.59580063,34.31327271
9606,14.17823293,30.32141935,26.38490128,22.29245972,31.66523575
9607,10.76420024,0.598493487,2.96501434,23.28062714,13.7650441
9608,26.3645757,34.81164365,21.92206573,19.09196091,19.84872437
9609,13.96721686,11.43081353,27.10902237,26.20012497,10.02731155
9610,18.08243977,5.928646118,24.03630707,5.992892,2.2179744
9611,18.8396993,14.18423056,26.80849716,17.65053436,14.60815308
9612,36.6465538,39.88039937,30.20458984,40.60450172,37.73959732
9613,14.43835095,6.154022284,15.2242421,11.54234207,14.82346619
9614,19.85042251,30.43515302,22.40104179,30.95220451,31.62131577
9615,10.38670554,0.252223111,14.1719812,3.78763138,8.03699814
9616,30.2583878,31.85223911,8.50011063,32.1605854,25.55235672
9617,9.901649543,2.293826771,15.82828827,21.85321732,16.71161957
9618,19.50012986,26.48854035,19.71369629,18.35036163,18.44410019
9619,17.85780713,26.98421209,14.75234222,10.32752609,2.12120056
9620,14.93571815,8.334791012,15.5845668,21.48779556,34.19226334
9621,19.06764121,31.83588066,21.60132217,13.95038986,16.64914322
9622,9.945534412,9.201278826,26.5265741,21.37250229,24.82345673
9623,6.474073754,10.45104386,15.99530334,16.61177368,25.77365417
9624,11.61651245,6.434049347,20.06761276,14.98198807,28.78260147
9625,11.34491844,11.8807671,1.48283112,24.54055679,6.97650803
9626,16.84883621,21.68275509,15.67933273,11.51961136,2.97519684
9627,22.51913821,30.96757505,29.33293533,23.14419937,19.85869217
9628,29.11746828,26.34318274,22.2246666,10.03199768,13.21419525
9629,21.61734666,21.41752334,20.31254196,0.03600311,6.99858475
9630,12.50231336,18.09704049,16.09332275,0.42689514,1.73767471
9631,16.18347687,22.82730596,18.68367233,14.67080917,34.16874924
9632,9.2642355,6.116335948,5.38879013,10.27581406,0.52213669
9633,18.08562252,22.7558944,30.89403641,25.39209473,19.61790192
9634,5.857156916,13.5700881,24.164814,5.44870377,14.9840889
9635,15.6600012,9.308048239,22.91701584,13.23088913,17.90630035
9636,13.7563132,9.921004017,14.65871887,13.81545715,6.12242012
9637,9.815730951,1.85736529,15.60622559,3.67743912,3.25535545
9638,3.823517469,8.801815021,1.81169067,22.85549961,9.49095665
9639,12.06408204,12.50369251,3.62626495,24.63718643,25.7020153
9640,2.811569056,15.05476323,12.83542023,1.72906723,2.36742058
9641,1.127551846,3.850404127,9.21830902,0.71836052,8.98138275
9642,7.608405886,2.07074931,7.3242878,12.79130402,11.41156998
9643,27.85997332,23.85311015,26.88289108,35.49009171,39.25427475
9644,15.83793961,17.68681031,34.75746765,8.01807251,21.58730354
9645,17.73836199,13.14558436,22.68027115,16.41584015,14.50197983
9646,11.74310805,11.99585813,23.75421753,26.17069092,19.06281128
9647,1.760186877,0.260714406,10.22987183,1.23801987,9.12166603
9648,5.711009607,3.647166967,5.01974648,5.38674515,4.37319916
9649,2.043334276,0.886507428,4.07889526,22.86317413,10.83878677
9650,24.23494053,23.63662865,15.99017944,31.54764404,15.82916107
9651,12.22060973,13.39564654,19.6507206,15.65919685,30.57839584
9652,0.632398877,2.412914848,15.22256302,13.60239624,4.16957497
9653,6.16846227,4.2685355,4.318004,18.18996872,10.28805603
9654,17.20494492,21.24868553,9.67451859,17.07999802,6.70870209
9655,26.66402656,25.61078758,24.78007507,2.29330444,3.27389908
9656,19.41910942,12.26699395,14.63137817,32.60095596,30.64087677
9657,20.53752574,19.05326673,26.75922203,7.12899017,24.18014526
9658,10.79611069,10.68770225,15.96995163,15.01038361,11.36283493
9659,21.23109195,17.05371364,34.65769196,42.56761932,35.33181
9660,13.01904493,9.300272529,18.99656052,20.10874695,26.53298706
9661,10.29730153,5.715053347,11.51139587,3.16659599,2.44624275
9662,7.931693369,2.755527744,21.7434668,10.73242706,7.07426697
9663,9.220417133,4.938720944,22.19722122,1.54132408,14.1998381
9664,3.778546226,0.370932739,16.54378647,19.0802092,13.3860907
9665,3.82930873,3.902296637,13.41939087,13.59007568,25.48987885
9666,9.23845076,1.887374804,14.67057175,0.73782974,9.55452484
9667,0.33803902,2.123290935,14.12607285,12.00887772,1.9488649
9668,0.729222829,1.503502331,4.30725159,3.86289154,0.34809624
9669,10.04851328,15.23579518,3.17635834,18.0818795,8.62217033
9670,2.534063888,3.413507355,1.46373047,11.25411667,7.07201256
9671,1.431141697,2.918812373,7.24356903,3.78853287,5.68718781
9672,2.388689099,4.755762465,8.61197159,3.91644165,0.20623276
9673,2.430328343,6.21433536,8.80677673,0.42128304,0.69459221
9674,3.68650754,1.724749983,4.19715759,15.71092865,13.74576828
9675,4.614492058,4.207686021,8.82370438,21.22452988,17.1516539
9676,24.4103766,29.37040303,21.78753281,18.26973724,26.00152206
9677,21.75918665,30.06250903,32.74826622,6.32213593,20.41986465
9678,21.48321243,29.2656315,25.69266701,30.55832672,14.43453979
9679,16.19314575,29.83415853,21.11657547,13.18745636,28.69703697
9680,16.43256328,23.21393876,12.4815979,31.62167358,35.20839882
9681,8.086150059,6.468057465,9.60375595,13.7975769,11.07767487
9682,15.8029664,21.46450486,21.12087387,3.41948837,9.39755386
9683,9.073889688,0.988775084,2.96971466,28.10450409,18.82489822
9684,12.56176501,17.90584705,12.00057861,21.23319122,14.26003906
9685,3.663462419,2.220694354,8.14329147,4.93582916,6.0649147
9686,13.45704114,5.976368802,3.11374336,16.23593765,7.11964088
9687,24.38355015,24.9255733,18.49493408,27.47211456,36.37385178
9688,12.82584327,8.373016934,17.10462601,9.99969513,11.44836838
9689,11.0724451,5.561445482,19.19472916,24.58741791,10.10612137
9690,2.900140349,4.645258994,2.43781387,18.49171269,26.51820385
9691,4.345775654,9.150979253,0.63538734,26.70509998,25.94965164
9692,7.146748881,6.422766728,1.73873852,8.131772976,13.99956177
9693,20.52631493,15.17954107,17.7751236,19.72952652,6.454966545
9694,9.574436381,10.69717853,29.69885483,16.52161064,9.72396984
9695,3.612780561,0.555250111,17.73386108,10.63858902,18.08976662
9696,0.034069003,0.547883621,14.80057373,18.40926208,16.6763443
9697,3.252063483,0.992679603,4.20537338,15.5060276,16.80511513
9698,6.009035592,9.273862696,0.94150291,3.8603598,9.1701857
9699,3.881245854,5.772004729,3.9068705,4.51804672,12.34491001
9700,10.52844614,8.996334572,20.04973068,12.81494942,5.38413467
9701,1.625310714,2.207802458,4.7110051,13.92578018,5.75933159
9702,17.82845576,15.5507723,17.98389053,28.65127182,37.11557007
9703,31.38497071,31.46166781,28.1919632,30.65207291,33.57478905
9704,15.0891558,7.046389609,19.42377739,32.13900261,36.00240402
9705,6.856249781,0.884947694,9.77008789,33.20595139,27.33309906
9706,26.91396526,21.51860691,14.69134598,43.53846006,59.48525314
9707,9.832527267,16.84227516,9.48157959,35.60245781,17.83050613
9708,35.62178474,44.14522439,21.27292252,52.20775795,47.49150276
9709,28.80671115,41.70018224,31.36447525,39.16545868,38.75263786
9710,25.65524324,43.64848661,25.70264435,31.08962631,18.28695679
9711,20.26973388,41.58597089,26.93357468,24.27915573,11.92660904
9712,16.6996311,22.60229947,24.31595802,0.24365234,0.52746582
9713,18.58271789,22.3349276,9.18194199,9.54731369,16.69139099
9714,14.24305933,6.955345493,22.20749649,20.90675339,25.23850616
9715,4.656983022,4.599174208,19.52378082,19.11827469,12.79348373
9716,4.666782383,4.534325961,28.205513,8.17235947,1.82537842
9717,24.7687325,22.5033088,17.5134819,30.45044403,13.58113174
9718,1.980323248,5.643621292,4.65377602,9.61817154,11.98129257
9719,1.197596627,5.404481421,5.82381813,11.58918564,3.89378159
9720,16.18564337,16.96360968,14.22641449,10.7370842,0.81387634
9721,9.174288981,3.527400956,12.98562622,12.06462479,12.95673752
9722,3.065566798,1.482079494,10.39200012,9.68148224,14.88229935
9723,4.575321705,2.644940278,10.09093323,17.90391388,9.02716675
9724,11.09680498,13.37032101,7.56695175,28.56485367,23.08578491
9725,20.83894339,22.75545608,16.51368713,19.42630005,17.45290375
9726,35.31225171,39.38119541,35.90952682,34.44553757,27.03342056
9727,22.21171823,36.09559583,21.49859695,27.03601913,33.02380638
9728,9.695739641,6.758218124,13.05224609,25.94322205,21.70385361
9729,18.35282025,17.40665743,7.74606155,31.22880196,27.86636757
9730,18.57599683,10.45241162,12.09683609,24.70915413,15.35568237
9731,14.39513629,6.253486867,13.36266327,18.61556244,19.85498428
9732,10.19635074,7.514395478,15.13615417,0.20777893,12.46673584
9733,28.73104449,36.52178068,22.82552719,28.11868668,39.29328156
9734,11.30896683,21.59126228,7.22977295,24.8162178,15.90883484
9735,13.75171602,22.96304678,10.68428673,11.40791763,17.32262863
9736,16.02690659,12.83938203,16.22706512,23.92149643,15.04576591
9737,0.354172513,10.59620296,16.67484764,12.90310387,7.12378029
9738,9.024753241,5.477110599,12.87778654,10.13383283,4.68086614
9739,2.157926625,1.70519373,8.6598233,13.44223106,8.72866714
9740,7.80385387,3.297756004,9.48510117,6.11680168,11.3098616
9741,6.823282488,7.837516369,14.71889015,11.87103363,7.42117783
9742,10.18901462,9.575707929,8.08587494,10.5991291,5.31636467
9743,10.47328916,7.148432036,22.53514656,17.22991737,15.76406845
9744,11.61330254,7.721557212,14.02520782,5.55040009,6.52916176
9745,7.320763285,5.358327083,7.53455574,9.74391586,12.12607033
9746,4.258542685,1.116481085,11.02982109,1.04694908,3.43863838
9747,3.495107622,0.108170216,11.72269409,15.36728256,7.44282883
9748,2.263087026,4.298480608,7.74277554,5.80151215,8.465485
9749,1.019043893,4.738919983,6.14348251,0.81324547,4.56184608
9750,10.61306343,7.119019828,12.0904808,11.71894646,11.54750633
9751,8.643929521,10.19599219,20.05856895,3.13775253,11.94181824
9752,7.537463936,8.61139277,10.00468063,6.14440346,8.84238434
9753,7.429634387,2.975018295,3.35107018,6.31114937,5.7249334
9754,23.331462,25.33667213,16.25147476,31.86796036,25.3050045
9755,16.25944059,20.67246422,17.10646744,29.26680679,29.11255188
9756,15.48428784,17.12297445,19.93415565,10.02719421,17.1038887
9757,7.789049387,12.66387744,16.71283142,25.88760178,20.9513797
9758,15.94409828,10.30899565,6.97795288,11.01592056,18.43602173
9759,12.86541535,8.042370535,13.26667206,16.51326935,9.99816315
9760,21.59320215,18.99873108,13.09781548,18.66006561,16.94737717
9761,12.88668499,13.00009606,21.93993912,11.48853264,11.32057152
9762,12.59111385,13.69431151,20.88035011,20.67145538,16.61654282
9763,15.43272768,13.06529782,22.19063568,16.54604912,14.22773361
9764,11.31597566,12.6762441,18.61713219,18.25360107,16.14448547
9765,0.805326791,0.366942825,1.55286804,13.81923309,6.86515442
9766,32.91144832,26.03271046,20.3551368,9.16384689,10.07986633
9767,25.70963502,28.21684329,18.68444824,8.87411118,1.35959625
9768,49.24477826,57.85538715,52.37685776,34.09260178,42.72372437
9769,29.67343643,31.67604686,35.97705307,11.28816833,14.91548767
9770,24.28496151,19.40860713,23.21723785,10.70699539,12.0509285
9771,14.41013719,6.101508587,28.933218,15.7654953,22.22686005
9772,9.767968434,5.761965154,12.11965942,3.88289642,6.53860855
9773,15.9951171,13.01155868,13.11317444,27.17093277,14.85623932
9774,17.58773625,5.453095993,25.45129395,3.9709053,13.41592407
9775,33.68788114,36.69855609,38.19175339,35.3466301,24.75791168
9776,22.2814703,30.15689268,25.72922897,9.14539719,17.16942978
9777,27.62281859,45.0129215,27.45005417,28.4824295,16.65335655
9778,21.45462463,1.774402301,10.88339996,14.47943497,23.22872162
9779,9.053769723,25.35070859,29.4486618,37.66842651,22.86991501
9780,11.10438403,26.80772635,29.80726242,40.44855499,28.90240479
9781,11.46736084,26.63128801,26.81270599,22.89786911,22.3454628
9782,17.62931179,18.23836089,27.10170937,17.0060997,9.74061584
9783,45.40890744,37.99622212,55.29572105,30.19002151,38.60519409
9784,42.35649388,38.57148346,36.20318222,35.34004593,28.29229736
9785,37.81375029,26.06197766,32.50625992,19.32525635,26.09687805
9786,8.632121254,10.5902674,7.22315598,1.99215317,15.35192871
9787,23.35152048,25.68118672,35.77009369,34.68680359,32.19297958
9788,20.94646888,26.64505272,21.66073242,22.64877907,22.64748398
9789,21.22436465,19.19485183,24.35838501,11.0694503,10.70431511
9790,20.26122202,14.16807771,34.55462234,10.99225204,10.46063393
9791,17.08899677,16.13051377,13.43704407,20.91636078,21.5324382
9792,18.45174903,11.05905785,23.73485359,13.52200302,10.53916439
9793,16.09198014,9.804465317,3.196185913,1.194536533,4.083122101
9794,3.609860445,3.832855063,9.65888756,0.34523136,2.397003479
9795,12.17460389,7.579279886,18.0794503,12.70198982,14.98005074
9796,2.544300034,4.739675775,7.79747742,15.8805825,10.02463882
9797,2.340552161,2.91331891,6.201591949,1.56998108,2.84719994
9798,1.062569395,0.490958717,10.68359558,5.15493004,5.08314316
9799,34.65307912,34.91435968,26.76109314,37.5410347,31.55072975
9800,3.766717488,0.412551441,4.68924599,5.32895164,3.33103638
9801,26.40444128,24.0843952,25.15821648,18.97961044,19.73779678
9802,23.68499924,25.13784136,24.39038086,4.94655228,4.95113754
9803,13.02613702,20.92932131,13.60290527,11.04481506,12.91537094
9804,16.56930379,22.16188384,26.15415764,9.16899872,3.82290268
9805,14.91516466,17.74725615,25.52674675,5.77907944,11.80080414
9806,14.1109118,14.06412615,16.09277344,1.89398575,2.76528549
9807,6.493530041,16.1423167,17.41177368,9.07081223,3.48216248
9808,1.107157374,14.00614312,7.72431946,1.50885773,0.50780106
9809,0.438310229,6.680097506,13.86802292,2.79785156,1.00568008
9810,1.081414881,4.137970436,9.12172318,0.46752548,5.40386581
9811,17.70617816,18.12864474,12.00671661,28.29815948,26.26695526
9812,9.907801713,8.590950642,9.84856796,14.36069489,5.81081772
9813,8.213572382,9.333550705,17.90425491,13.91121292,9.34902954
9814,11.23869726,11.69565649,21.76901245,11.61170959,0.72180557
9815,11.67299311,17.40177945,18.95112991,4.94325256,3.05909348
9816,11.48268932,19.27515141,20.97574234,21.6285553,11.63009262
9817,7.096672679,15.26927966,21.2687912,5.25061035,2.08772278
9818,3.258007212,6.118489744,13.91690063,3.15974808,2.1158371
9819,11.91340513,10.91933524,25.29630661,1.11636734,9.54573822
9820,12.62197401,2.763062288,26.41036987,6.47698212,5.04353714
9821,17.81821138,11.28481096,24.55565643,28.33446121,7.62599564
9822,14.05377553,7.691837061,22.48018646,16.49069977,22.75392914
9823,13.28621798,4.634865641,8.70772552,20.31230164,25.40271759
9824,12.29232294,3.459053195,22.27691879,13.66815414,17.13051834
9825,29.46896245,41.17931493,26.57855835,30.22783127,20.68684616
9826,17.3342406,1.68755569,10.33630371,22.51551437,22.28300095
9827,13.42310714,4.818836874,15.98472214,26.81510735,27.5702343
9828,14.29174434,4.016303266,17.39458466,12.22245789,18.44420624
9829,27.30641859,15.6003021,19.59321976,0.81445313,16.82426071
9830,9.93573219,9.60425346,16.33554077,10.36672211,17.24168777
9831,21.90596087,26.9171762,12.13685303,27.80825882,17.36743622
9832,27.83128886,31.05045215,24.21738754,14.33487259,22.4676889
9833,33.22367864,40.01118752,30.54606628,11.20292664,8.93523502
9834,22.78559705,28.60384519,34.3555336,9.77398491,11.06487656
9835,14.94472465,17.52543392,27.09507645,8.82484329,8.38953865
9836,11.54188015,8.855425144,22.19544983,11.09549904,7.86618519
9837,16.70234065,6.048103803,9.87493801,1.958244085,4.727457047
9838,14.32123461,9.776906342,21.54909515,10.48565388,0.972538471
9839,13.14906476,11.64990447,9.7893788,16.41291396,19.25843398
9840,7.488917975,10.94584827,20.20328972,14.63213036,7.3729789
9841,9.009962792,12.73617817,19.53822205,15.27588913,11.67040512
9842,29.41574707,24.23449294,24.83453751,13.98791885,18.24329567
9843,4.186437939,2.470023185,4.02567551,8.84384277,4.0901902
9844,38.33385092,39.08682073,38.07019043,39.10492325,38.07523155
9845,0.797476434,4.10346127,21.88633385,6.90237579,2.18840942
9846,20.51851377,33.22363149,32.67576981,39.86844254,21.36817551
9847,6.595064299,26.83195315,10.30222015,12.57003479,4.24138756
9848,29.12848285,44.55102802,44.54850006,14.07110214,13.82847214
9849,18.07554676,17.9573169,26.80602798,8.56362495,25.05363998
9850,21.88068573,13.64529193,29.28956146,23.04877396,14.63523598
9851,15.37845735,10.58012083,19.00282516,5.5784687,13.20685806
9852,9.750323137,2.380477952,13.14593506,0.18163681,0.25002289
9853,16.00246427,7.653181793,19.68454666,6.51136322,7.59969063
9854,7.93648344,3.389504388,22.59425278,4.77440186,2.48859901
9855,9.180700032,1.066109172,18.48260803,13.70769234,3.41690426
9856,11.02464792,0.985585412,11.49669266,10.3500061,9.23035049
9857,39.97047943,49.81707843,33.56165123,37.06685257,36.04406548
9858,72.91678735,86.1377814,60.11552811,73.68064308,77.88992882
9859,13.19944073,39.34462249,21.23700714,10.36717224,6.24314499
9860,25.46408384,40.48939437,18.11367035,2.6336937,6.13087845
9861,25.41924789,34.79788357,24.0130825,16.01183319,42.02517605
9862,13.50626592,6.174557194,23.20132446,3.68258286,1.0062294
9863,42.63258642,49.01510414,31.04549408,41.99478149,43.41557121
9864,30.29512078,49.4241917,23.4463501,45.51939201,24.18059921
9865,18.6825849,37.38749872,25.78106155,23.57936707,22.52158585
9866,15.75109448,0.742222592,14.17057419,5.18624115,4.21123505
9867,13.04414874,7.77982846,24.85340881,11.20479584,3.54127884
9868,34.11828146,35.85204165,20.51102829,50.08516312,46.81184959
9869,15.31808537,4.536441833,23.39677704,10.92973602,9.73993195
9870,24.56467262,38.4712755,19.52246475,33.83683395,37.77453041
9871,9.388596738,7.064317968,23.68714828,0.77467232,12.56306438
9872,14.49426975,2.656569542,29.24982071,3.10996246,1.43149948
9873,12.58983472,5.628492276,13.3920311,8.50297794,4.32553253
9874,18.24262888,30.14250759,13.78929138,24.23755455,30.80179977
9875,18.53165583,34.24672154,26.08917999,13.8003006,27.22782707
9876,16.95476909,30.76282767,21.52540588,28.80596924,24.69048882
9877,20.35739684,29.78814935,35.37850189,22.0632534,20.31949615
9878,18.41464736,18.16937281,17.30962219,34.38853302,34.71209373
9879,14.41356668,21.44971785,11.11777725,51.32225361,48.58573952
9880,19.34795186,15.91768041,17.85397186,29.42438545,24.25741234
9881,0.913304348,8.090380958,1.26135773,9.61403328,24.50126844
9882,9.652799254,0.082114406,8.73804763,20.7603111,21.70488116
9883,19.70580403,28.48851124,30.00109291,48.44762707,29.01773643
9884,18.56282243,38.13123673,25.17911911,28.35232162,28.39432144
9885,36.88563336,38.85603778,41.49475288,47.91142368,36.63220215
9886,21.27275123,32.61974584,30.01968002,24.30321503,26.48910522
9887,23.09186488,29.31114473,23.15485764,44.35899734,30.00110626
9888,10.93203543,21.84531095,17.73055115,29.61411514,21.15223541
9889,8.150611571,15.10648336,6.97263336,5.52099609,2.54135132
9890,5.8679391,13.16287819,12.05018616,8.40935135,4.74334335
9891,17.02931358,11.40811456,8.64748734,34.47378891,34.00347107
9892,3.486505342,8.28591703,12.69067505,1.14779022,0.39990738
9893,17.58146036,24.50791875,15.75818634,15.69348145,32.26744843
9894,0.367548808,2.509715987,16.60359886,2.71365616,0.40876892
9895,11.18811848,2.958525106,8.87035492,1.41354874,2.46956512
9896,2.110878318,10.0081047,14.50438049,3.62767151,13.59695557
9897,9.157102137,14.51271916,14.24019684,5.5792128,8.89831604
9898,0.996363485,1.355280731,2.38944351,15.57626831,5.34915649
9899,5.542819405,1.810576088,4.00576141,11.75953171,9.28001663
9900,1.182706412,4.721542961,5.15710129,6.54843964,9.40166916
9901,2.778364604,13.02480601,8.679664,7.16398941,8.12013947
